Sample Id,Q8N2W9,"P29460, Q9NPF7",P42226,P04792,P06703,Q9BQB4,P0DML2 P0DML3,P10451,P01130,P01566,Q9HBX9,Q8WWG1,Q16778,Q7L7L0,Q9NZH7,HCE003167,P58294,"P07357,P07358,P07360",O00300,P05156,P33681,P30519,P07384 P04632,P10809,O15444,Q29983,Q9HC73,P08476,P02745  P02746  P02747,P50895,Q9UBX7,P12956,P01031...289,P63000,P99999,O15496,P22692,P27918,P18031,P08697,P09038,Q9H2X3,Q9UBG0,P26718,P49763,P49961,Q8NCW0,P07093,P0CG37,Q9UQM7,P24941 P20248,Q8NFM7,Q06124,P20231,Q16548,Q9UHF5,P48740,P15586,Q99538,P00747...664,P35354,Q9UJ70,P17213,P02751...750,O00541,Q9BXJ7,P0DJI8,P26927,P35247,P45973,P14061,P15692...939,Q9UK05,P01308,P01024...949,P17174,P28799,P15428,O60674,P50281,P06400,Q86VB7,P09493,Q8N423,O76036,Q969Z4,Q9H2E6,Q96DU3,O76083,Q02241,Q8NBP7,Q9UNP9,O94768,P12268,Q9HCR9,O00548,Q9Y625,P31948,P01138,Q06323,Q01484,Q12907,P04155,P47929,Q9UBX1,Target
126-0077-02,0.07796610169491514,0.40304410354745945,0.0,0.0,0.6311799604482529,0.16612400011663275,0.35581659719590775,0.21137496335385508,0.06696679797411369,0.018920058071465365,0.47677830468286875,0.35477233155700943,0.14699493120926865,0.06507347551004296,0.09084514967364393,0.17129928894634772,0.0,0.5457430421236724,0.4020953757225434,0.0,0.23317246634493283,0.03578214059531348,1.0,0.07952561357272281,0.9984127869848534,0.351832296922054,0.0,0.888689312694807,0.1804022568069989,0.27726429265706454,0.09378407851690301,0.4085233619433539,0.21542553191489366,0.2915551229009491,0.059855769230769296,0.10792990530135405,0.0,0.26004649618067077,0.0012795488303963178,0.06600747504376211,0.74137173970317,0.38406695598264107,0.41562343515272926,0.29569056338734767,0.08050244415568342,0.13387327298713636,0.00400154096608632,0.3695067867222147,0.39751856193825713,0.07996923240146414,0.19715029456089883,0.2987446581196582,0.09602194787379958,0.02126453076268784,0.3650914634146343,0.08019948780159047,0.13753581661891123,0.14500299011503143,0.18145772594752207,1.0,0.05791190864600326,0.2890855457227138,0.25999012594670123,0.1597068348389296,0.1011410788381743,0.17896874476784064,0.0292332292021379,0.21648787904383804,0.4403310264015524,0.10440713536201474,0.0,0.04573103700989367,0.27464352138871667,0.526610644257703,0.3927419354838708,0.01795811334449382,0.5117224132541418,0.0,0.34949278189621547,0.9607158074137196,0.24101633393829403,0.47741935483870956,0.7947826086956524,0.856741573033708,0.6305397103992978,0.8542621448212646,0.26353697749196137,0.5602142411198372,0.15447542843494352,0.16368050646916005,0.2871751171708564,0.5098707750872052,0.11933324914761967,0.41251508360627476,0.015933232169954487,0.07080242751180044,0.22184476014000404,0.022894168466522702,0.2943272834153867,0.2894736842105263,0.08856312091107343,0.23332596940815065,0.5456760048721072,0.3971661657363673,0.14981972894424078,2
126-0149-01,1.2717514124293787,0.26599952061361465,0.4646800427401163,0.6853387720563907,0.27125906394199095,0.10793394695150987,0.7135278514588856,0.09645265318088514,-0.0046895516788594965,0.0037933779796749875,0.31807943094250135,0.01577586661742203,0.37074583635047076,1.3914896976395357,0.21654850326356065,0.09329885800474035,0.8000000000000007,0.40439652077228594,0.024927745664739875,0.06554573952693071,0.4086868173736349,0.39281190626979096,0.8402813518613829,0.7253500247076262,0.3901443991840736,0.8622941843638781,0.03090737240075614,0.5786359554123301,0.286025233747883,0.2848458071927189,0.15239912758996732,1.3865230323308058,0.23670212765957466,0.3990021903139448,0.7978365384615385,0.32321444375608466,0.19930545070209882,0.6977748256393226,0.5967774579858597,0.005904338364006244,1.339597786950031,0.1060136391816491,0.3500250375563345,0.4269051321928461,0.1312625043829796,0.5464506908051452,0.038648423616547994,0.20534874344846132,0.23915592028135985,0.3880430746379503,0.5007535278805315,1.0550213675213675,0.7983539094650207,0.06299026557036197,2.5342987804878048,0.29047041380239913,0.2063037249283668,0.3061174235761775,-0.039300291545189214,0.7628182769445414,0.07014681892332786,0.3451327433628318,0.3256420760722276,0.08215442304414522,0.13537344398340245,0.18581389445485624,1.0553980427283363,0.9739139003857309,0.07140503130835985,0.06830768333916282,0.8649803046841629,0.08809087577867347,0.5753254804711716,0.5157563025210083,0.46572580645161277,1.03447629973894,0.2914973429196624,0.7198024247867085,0.5867147873585643,0.04882829143587558,-0.014519056261342977,0.1430824372759858,1.3130434782608698,1.0014044943820224,0.40193067134708205,0.2978918423464707,0.4340836012861736,1.1883481746788025,0.39416014808622446,0.28737822305541044,0.2177247550063911,0.17326404370192472,0.10841015279707034,2.3954490605068086,0.023303706915239558,0.04810069678579443,0.07391393864525425,0.2902807775377969,0.8381953119259316,0.1013805004314064,0.11909377271625876,1.0243693324075829,0.38246041412911086,0.374409617861743,0.1991770451526561,0
77-0097-01,0.07514124293785329,0.895014381591563,0.4881871067315682,0.057741230330283104,0.25411997363216865,0.011196749832340314,0.3296703296703294,0.5502785107006742,0.3079628587507034,0.04102468037278134,0.2579579134558386,0.33525035614414606,0.16220130340333094,0.3325739548207377,0.5776783704704028,0.5492350786468433,0.120000000000001,0.6069422406504437,0.03432080924855485,0.4008976916500428,0.4792989585979175,0.2115262824572514,0.1343283582089554,0.1481469280184483,0.7351090278940284,0.6239586999882671,0.055765595463137974,0.25896772148555125,0.048358002545421774,-0.03559247150304867,0.04225736095965105,0.7899792553372382,0.33577127659574457,0.5971039182282795,0.038060897435897356,0.2458624657049293,0.5104937339574211,0.33012288276320145,0.4392042784270811,0.2944031792591191,0.8185650302977079,0.3598884066955982,0.2198297446169254,0.36798274218632443,0.04424231173813503,0.5602667937112908,0.08907778150592154,0.1903641983604354,0.9947245017584994,0.12041801495941859,0.41594739005343195,0.16252670940170955,0.5262917238225882,0.06086381249409319,0.11356707317073167,0.4282248281439546,0.15132937962284276,-0.18813100221620288,0.07638483965014586,0.19677944425066862,0.19738988580750405,0.01769911504424776,0.8194350780995601,0.1460712459519346,0.15542876901798058,0.11025800284089372,0.018843551515330976,0.014119998873778794,0.5533340656926287,0.47714818701177586,0.5236581083005076,0.3917918651520702,0.43335399876007435,0.582282913165266,0.2905241935483871,0.9152433242411117,0.14520162550797122,0.073883458257055,0.26970347249317195,0.03613123135918195,0.13684210526315788,0.34035842293906815,0.35086956521739165,0.15168539325842678,0.25493637560333493,0.8503993714809477,0.5286173633440514,0.5624157986396348,0.3145638024720846,0.532468729831894,0.020451640391989767,0.004552283822719438,0.3831923222629119,0.2742630580934322,0.07928679817905918,0.14969656102494944,0.28819229977352273,0.4907127429805618,0.3298552428539936,0.1604831751509923,0.1275745093288102,0.10485703465252794,0.3330085261875761,0.44096178617432347,0.0627902563744045,0
77-0231-01,0.05423728813559325,0.6154721955896454,0.3529621275080137,0.2919607066723802,0.5438365194462753,0.23816905925918724,0.5748389541492989,0.5197889182058049,0.010739073344588276,0.014096379899779889,0.14642857142857135,0.14662586397931726,-0.14265025343953663,0.07247177705849846,0.014939230249831181,-0.019176901529842708,0.5199999999999996,0.45657335448975545,0.4938583815028903,0.3007267027643203,0.3121666243332488,0.5170202659911336,0.499227997941328,0.3897216274089935,0.74776333165932,0.43126442176072577,0.08865784499054824,0.8707274552274289,-0.011908364817060368,0.21228240699832113,0.03844056706652127,0.4640996999479423,0.20811170212765973,1.2703820880992942,0.7723958333333336,0.03575537658199868,0.3386682772157633,0.8080371969445368,1.0112929617953477,0.5586790935326678,1.009308860981821,0.522938623682579,0.5553329994992489,-0.08250137962173276,0.096136790215127,0.647927584564078,0.008027936223887464,0.17356538099717767,0.49413833528722156,0.22460346931197286,0.2709960268529936,0.654380341880342,0.41838134430727014,0.017578678763821944,0.15929878048780477,0.134519477018466,0.03684947024721802,0.9112815281246702,0.0693877551020412,0.46599232647366595,0.09502446982055457,0.053097345132743334,0.2873412535845967,0.07448440429521047,0.06569847856154909,0.08131653281340297,-0.0003812386183616352,0.8087817101669623,0.43179904060932284,0.378089658388714,0.491765934222391,0.3090509344082081,0.23434593924364533,0.8490896358543418,0.2808467741935483,0.8474965172498564,1.0042200687714908,0.5614313840627265,0.19947327350760835,0.026842778014486562,-0.10163339382940106,0.21046594982078837,0.9060869565217395,1.0126404494382024,0.5923650724001754,0.4601937933743616,0.6208360128617365,0.5491407353859299,0.13626321132143068,0.08242416792157103,0.06092884533446952,0.43764120510005655,-0.06635938881171866,0.54421651439407,0.07316280078040324,-0.024949426837491684,0.02838686431953885,0.2667386609071274,0.40089891493374474,0.07981018119068167,0.10503998061545916,1.0033768856908414,0.30353227771010965,0.46650923142979817,0.09441009917404893,0
77-0231-06,0.4661016949152543,0.24119127516778527,0.7976967826190193,0.17193814175756822,0.4726433750823995,0.14371592135060796,0.38802576733611227,-1.0181764878334802,0.14607953479647345,0.007165269517163862,-0.48784825133372856,0.9946182662375349,1.0333091962346126,0.37043386076306256,0.043298446995273465,0.0006464124111182773,0.8000000000000007,0.3521386131733477,0.5979046242774568,0.38679110857794236,-0.07391414782829542,0.5184452184927169,-0.43094870475210156,0.07580299785867228,-0.011625095325781709,0.4335327936172708,0.1341209829867675,0.6700301125257544,1.1179442211911372,-0.4436157992400813,0.002181025081788468,0.1772190641619602,0.36569148936170204,1.1779021659771236,0.6558493589743588,-0.3560492078945039,0.520157028536917,3.3703088674858854,0.6516882840667011,0.5074040781567866,0.5202423816633002,0.016119032858028515,-0.22784176264396588,0.5959213364771989,0.6463296413175751,0.817532158170557,-0.017472567075519765,-0.5310442144873002,0.04474404064087534,0.2646278712004668,0.29538292916837927,-0.19123931623931612,0.4320987654320987,-0.008175030715433323,0.18216463414634154,0.04636743496428086,0.15279536216432343,0.8108136630668028,0.6478134110787175,-0.29566329496570165,0.47675367047308326,-0.06784660766961653,0.4595153310433935,0.18050110789159707,0.8819156293222683,0.028643338212181277,-0.008131856743111796,0.7756708055297463,-0.08715075616097256,-0.23370642415763088,0.7595273124199133,0.6515939904727005,0.9225046497210168,0.22198879551820727,0.23508064516129035,1.077041945189122,0.24867145983119726,0.13059997927532718,0.333008193523215,0.06544524925436726,0.1818511796733212,-0.8848745519713261,0.7221739130434786,0.06882022471910076,0.25998244844229923,-0.8547204399633366,0.2747266881028939,0.40971971215456904,0.20105093449573055,0.49783336918774396,0.030251384746484866,0.06656075893877456,0.388180325798712,0.5786933287364247,0.21482766095816172,0.30298943582827587,0.4802604488367304,1.1187904967602593,0.2599015357484018,-0.018550474547023243,0.22667797431548342,0.9141313724252562,0.14884287454324002,0.09188492915414337,0.15739011455451574,2
77-0233-01,0.1508474576271186,1.211888782358581,0.3103407337053308,0.08787840982441678,0.6796308503625577,-0.005151282474948254,0.4262978400909434,0.37848138375842844,0.3747420746576627,0.008570224324450898,0.37934202726733834,0.4745422888197119,0.7581462708182478,0.5257418037871183,0.27045352239477827,0.06787330316742081,0.8400000000000034,-0.03203576516371154,1.126083815028902,0.45454545454545453,0.5067310134620269,0.280478150728309,0.20174987133299027,1.021215615219898,0.4287955161232322,0.42113496812546436,0.1285444234404537,0.04759892228855178,0.1779450228987744,0.15673765132102147,0.06515812431842966,0.7530731138183522,0.24534574468085113,-0.11426137746410325,-0.3094951923076923,0.7313479068944153,0.30847048165483926,0.7382929259382265,0.004353210364002482,1.1069877466054783,0.5143584789672431,0.16398016119032857,0.2441161742613922,0.6960567902473287,0.12843677165191925,0.06955693187231993,0.10308317488722364,0.2959279666711464,0.6251465416178195,0.2371226990610578,-0.05589806822852439,0.26776175213675213,0.49885688157293107,0.0031660523580001876,0.4169207317073169,0.10082221323628515,0.16898780569067773,1.0191367362014985,0.5081049562682223,0.1556214393675155,0.3723491027732462,0.13274336283185834,1.013716530635826,0.13396966081472644,0.11566390041493774,0.13246558251824164,1.166094191848156,0.4149139848523242,0.07158812113222746,0.356097703159613,0.3711736509895116,0.8496885305972884,0.02541847489150645,0.2272408963585434,0.13588709677419342,0.19867479893702955,0.33963738668333854,0.457393526993886,0.4719079204057748,0.032978270132083515,0.3999999999999999,0.21519713261648765,1.7834782608695654,0.6278089887640448,0.3802106186924088,0.2149404216315305,0.6776848874598072,0.5051424440574377,0.13930853287155906,0.8553120870340205,0.025564550489987237,0.08570657814379212,0.6256471776739487,0.5045681779003619,0.12573162800780405,0.5504607777028545,0.7389334980440603,0.5764578833693306,0.6753373992700908,0.6509922346850734,0.16101284225829904,-0.3942698142186877,0.28331303288672355,0.22863890081580063,0.22191816393180658,0
77-0233-07,0.3960451977401127,1.3465963566634709,0.41196723257746637,0.06711977304902988,0.8289386947923529,0.10493551177505417,0.38878363016294015,0.43858106127235397,0.1579909960607766,0.023369081627874294,0.47843805572021336,0.3866933994618266,0.5742215785662559,0.3595506885157157,0.27276052216970514,0.08015513897866837,1.2000000000000028,0.24964964501221854,0.7586705202312141,0.4528355656882302,0.4427228854457712,0.23693793540215324,0.9185108938068279,0.6344918464832813,0.41664961652685584,0.4626696390159959,0.0937618147448015,0.5250145279729515,0.11738001944141024,0.32471503048511097,0.0567066521264995,0.5234299586414732,0.7293882978723403,0.6129228522754929,-0.022516025641025728,1.018541463846358,0.4168805677185565,0.7867818000664228,0.005317160019073168,1.0629796092160664,0.6899095459734785,0.20489770613763172,0.41437155733600406,0.3434254753423971,0.1726997091764123,0.16198189614101932,0.06076874324273944,0.40700174707700587,0.40015631105900734,0.053578059519388904,0.31264556788601183,0.7688301282051284,0.7183356195701875,0.05027880162555524,0.4565548780487805,0.08464752662083841,0.09229026454321321,1.1134836599007985,0.44454810495626873,0.7708987327054994,0.24102773246329523,0.12389380530973443,0.6788516686099646,0.0540310209647179,0.06708160442600275,0.1631115887941324,0.20100898686762508,0.8723709772784867,0.21502068915009698,0.6630086277253119,0.5811779222628257,0.6496885305972883,0.04711717296962176,1.8081232492997197,-0.01814516129032262,0.2708584540101381,0.10346983432322601,0.5614659251839313,0.849200156067109,0.05198125266297404,0.2823956442831217,0.40358422939068084,2.2339130434782613,0.9747191011235952,1.0204036858271173,0.6448212648945919,0.6859163987138264,0.3087109387835574,-0.03248342986803607,0.384185131688128,0.21687260332339164,0.4088363013724293,0.3021214799848466,0.8574383726943628,0.012410578799046168,0.6446392447741065,0.4160232653901585,0.4157667386609072,0.5532490753667916,0.1738567730802416,0.11412648412890714,-0.128663552778304,0.3961023142509135,0.42228424216401883,0.572822515405435,2
77-0234-02,0.594350282485876,1.0238494726749763,0.4307253947524634,0.16967080175962942,0.03394858272907064,0.005894816643502082,0.8355437665782488,0.15127528583992955,0.07653348339898706,0.0322202969137826,-0.11019561351511564,1.015775866617422,0.7320782041998548,0.5909167803854785,0.05050078775602071,0.0989010989010989,0.360000000000003,0.272686209332762,0.07875722543352603,0.32088914220575654,0.649733299466599,0.23139645345155163,0.5126093669583122,1.8861143139515728,0.5051925425788495,0.4319292893738511,0.27523629489603024,0.5494215225315655,0.1327287121568942,-0.38792966333834056,0.18320610687022904,0.5946315010189214,0.09375000000000022,0.7844974446337308,0.315665064102564,-0.012744490662890406,0.44360561678997434,0.8877449352374627,0.42818232027141523,0.057974168519657476,1.9178010011416526,-0.026348419094854317,0.18953430145217842,0.3395625344905435,0.002289462285749666,0.154835636017151,0.21977407448831227,-0.30009407337723426,0.07610394685423988,0.28422895337117404,0.3448417591450884,0.6817574786324787,0.6140832190214907,0.02381627445421037,0.27286585365853644,0.2833265938805768,0.06690211234757115,0.5886305273155801,0.2758017492711371,0.3324613417044531,0.10114192495921692,-0.002949852507374673,0.5887225706152377,0.2723708880177262,0.7152489626556016,0.1867050493375748,-0.006421834979198437,0.8435256356111158,0.06356878684682699,-0.07903404453771723,0.8312847040956763,0.7879076584829606,-0.013639181649101079,0.544467787114846,0.4681451612903227,0.4474075461537562,0.29493591747421066,0.3977064695520016,-0.22415138509559118,0.08282914358755858,0.40980036297640643,-0.28358422939068095,0.6021739130434784,-0.46067415730337125,0.17968407196138636,-0.4624197983501377,0.43138263665594856,0.9701311076791641,0.06807189347345793,0.39140723439564823,0.12398806987643796,0.10574786717072748,0.8335648440459655,0.09825892087571098,0.30381530457403005,0.5954146999325691,0.6426549310273832,0.6196544276457887,1.8550836456266686,0.0556514236410699,0.26835473709716506,0.9007342885396286,0.2996345919610231,0.8035637612709318,0.1646608806815344,0
77-0235-03,0.34661016949152534,0.45140220517737295,0.7302623768253589,0.26174216330272243,0.3375082399472642,0.05273746926239464,1.501326259946949,0.024919378481383703,0.27996623522791225,0.020980658455486342,0.00540901007705985,0.6789426476019627,0.9732078204199857,0.61455525606469,0.1466351564258384,0.10062486533074767,1.240000000000002,0.09608413152499917,0.025289017341040387,0.5921915075520092,0.0886461772923548,0.09760924635845475,-0.11854520500943555,0.8525778290232252,0.2052092827161185,0.3639563533966913,0.0980151228733459,0.5236938031591738,0.34256165632797864,0.11013519483962186,0.0043620501635768805,0.8713726269858504,0.16289893617021267,0.7597955706984666,0.24883814102564128,-0.10554031330206204,0.8014494941869243,-0.012288276320159497,0.4042345176306734,0.0334011449117661,0.5861069640818477,0.5948543087414755,0.5037556334501754,0.8135754778508004,0.10725408906214556,0.5307289185326345,0.22527930010314534,-0.15367558123908076,0.4209652207893709,0.5157816561455626,0.346211809836964,0.015224358974359142,0.7110196616369455,-0.00614308666477649,0.2027439024390243,0.24302466639708853,0.1342706736856134,0.6023498786365074,0.5879883381924205,-0.13998372282292748,0.24306688417618272,-0.00589970501474929,0.8188300297272031,0.161411283449804,0.2353042876901798,0.11377185354814666,0.19258102245976638,0.5079117042543009,0.04972719616243726,0.12036551241692905,0.6400740354041099,0.3917185782337852,0.45133292002479847,0.6505602240896358,0.37721774193548385,0.5464347174582364,0.258674585808065,0.2401644157369348,0.33164260632071785,0.30097997443544944,0.14882032667876588,-0.1010752688172043,0.9017391304347828,0.3525280898876404,0.5438788942518649,-0.25036008904019935,0.5181993569131833,1.3056550455098084,0.43685436197527916,0.671962875318848,0.14103110353642945,0.4712456772037362,0.4205076398535168,0.3196000689536287,0.07939518751354871,0.2766913913238931,0.4378731727403747,0.36652267818574513,0.45062091263134696,0.19327006039689387,0.18488005815362252,-0.0675008941909152,0.2945188794153472,0.6921425504508371,0.07254786421245019,0
77-0235-06,-0.012146892655367392,0.22345397890699914,0.9263920218449482,0.6196238819247439,0.366842452208306,-0.002852644163013812,2.7733990147783243,-0.14599824098504866,1.379103357719002,0.006603287594249052,-0.1741404860699467,0.9311982271935841,2.1701665459811728,3.414631945775863,0.27129754670267836,0.2831286360698125,0.8000000000000007,0.3800859383143571,-0.22615606936416194,0.7125961812482189,0.2440944881889764,0.17186510449651676,-0.15542974781266083,1.2597265689342776,0.23952036406698562,0.9608510305448001,0.8376181474480151,0.14517407153045592,0.8494062352811489,-0.026385084386321367,0.06406761177753545,2.0123709344515746,0.43417553191489366,0.4121440739839378,0.34695512820512797,-0.6753695017258163,1.335195530726257,0.5572899368980404,0.3294032088203108,0.014581066376496185,0.4274172301747605,0.9907005579665221,0.0593390085127693,0.4189534942055888,0.13349008930965495,0.6026679371129109,0.4858765487330525,-0.15226448058056707,0.31809300508010935,0.673465598641982,0.20495958350458965,0.033119658119658224,0.6241426611796983,-0.009309139022776677,0.9535060975609757,0.5808060385496697,0.25794629173052586,0.6416786857564991,1.3752769679300294,-0.21363794907568884,0.7463295269168024,-0.0663716814159292,0.9690963140369124,0.8992670870973241,1.580567081604426,0.08554114705135753,0.5699443317590276,0.21616409043556617,0.06258010179794204,0.020097353386965278,0.5144036827867684,0.44089410040307797,-0.08121512709237447,-0.15091036414565828,1.106048387096774,0.5547933178024139,0.1734917161613004,0.21519118510586843,0.1126609442060087,0.1682147422241159,1.6076225045372048,-0.1739068100358423,0.21043478260869586,0.4297752808988764,0.2314611671785871,-0.6557548775697264,0.31421221864951765,2.1504945289652673,0.40855078521526234,3.81078090906297,0.1256923732424372,0.03721632527660279,3.5808814244222757,0.01775555938631279,0.9336115326251897,2.502809620139357,3.598774963969528,2.8403887688984883,0.9222695765057438,0.07377049180327871,0.8377756239399078,-0.17002251257127243,0.0945188794153472,0.6247316444826104,0.08625046191337,2
77-0247-03,0.5242937853107348,0.4296500479386385,0.72515730737267,0.3490076319315242,0.24390243902439024,0.6236016211960693,0.7722622205380825,0.714746408677807,0.16854248733821048,0.009600524516461387,0.4315649081209244,0.25109481348599166,0.6002896451846489,0.2262684816564977,0.10854152599594868,0.0570997629821159,0.6799999999999997,0.2990699667597081,0.386921965317919,0.12118837275577082,0.9712979425958852,0.10014249525015834,0.3712472122147882,0.7635644869049577,0.4416110212103739,0.21338339395361572,0.30047258979206054,1.2358814517407153,0.34253059015703446,0.10197048687814791,0.07033805888767725,0.5722309275977264,0.21742021276595747,0.07945972256023359,0.3036458333333336,0.8147623683511813,0.37445266495545837,1.3543673198273005,0.3443187002802658,0.22093012253394517,0.8261175024150345,0.1332920024798512,0.34877315973960943,0.6678874228666032,0.13470701070478314,0.9728442115292997,0.04174278293504331,0.24519553823410833,0.6826885502149276,0.17556097819744318,0.3022331826277572,0.34388354700854706,0.200731595793324,0.013514790662508276,0.33841463414634143,0.12521903221458408,0.005997201306057187,0.5757202659443486,0.3871720116618076,0.3190908033949542,0.1692495921696574,0.020648967551622377,0.16082101702748997,0.5578660303391851,0.5131396957123098,0.11575291785712356,0.08078557363457353,0.8940648140327165,0.35508440440880296,0.38253468578757144,0.6044800911204973,0.7042872847196774,0.12399256044637319,0.8497899159663864,-0.14213709677419362,0.9739057140515798,0.20647077211628634,0.8242547753100065,0.29282091299258695,0.10745632722624623,0.8101633393829402,0.1913978494623656,0.6604347826086958,0.428370786516854,1.2727073277753398,0.12033521016105775,0.17093247588424432,0.5107284855255809,0.053860392906192156,0.20123544054826514,0.11930123561994033,0.45263189446194996,0.44487940396514714,0.2878813997586622,0.3621829611966183,0.6037311755450663,0.7245727815523986,0.8187904967602591,0.8716903029857692,0.1949956859361519,0.13169372425490666,0.9592459340613098,0.4833130328867236,0.7715757835981104,0.2604991660591049,0
77-0041-02,0.27033898305084714,3.9810043144774694,0.24634928172860038,0.10921744224520905,0.4330916282135795,0.406849261811502,0.548692686623721,0.3374377015537964,0.4231382479834928,0.028567414414836317,0.4734439834024894,0.4285337413602068,0.10716871832005781,0.4350674982237309,0.03969727661489983,0.07498383968972201,0.28000000000000114,0.38726676781598446,-0.0039739884393064084,0.24365916215445999,0.4099568199136401,0.22253008233058896,-0.25338823125750554,0.023126338329764518,0.3799453155515877,0.6350267902538229,0.042060491493383756,0.5338369697289871,0.2287211761051039,0.38117875762127773,0.027808069792802592,0.5063424255821194,0.02393617021276606,0.45789729861280126,0.25484775641025625,0.2973271970970883,0.3666012381096181,0.4045167718365992,0.00016809086511908756,0.17045938401854566,0.42627557741283906,0.06571605703657779,0.012268402603905937,0.4826920182611749,0.32308231751335514,-0.010957598856598638,0.06521766145969256,0.03285848676253189,0.12661195779601403,0.13192934061853487,0.24578709412248245,0.2049946581196581,0.32373113854595337,1.8979775068519047,0.2339939024390243,0.3861706429437928,0.18371426667555146,0.5535582368874661,0.09842565597667674,-0.13085687710731309,0.15415986949429028,0.028023598820058948,0.3032090673221357,0.19925004261121532,0.1808437067773167,0.09696305217846861,-0.005378055460965607,0.25508911225610276,0.10176132410560612,-0.030109595429637315,0.3257083194912438,0.17002565042139972,0.30750154990700557,0.3389355742296918,0.8570564516129031,0.5398321255897262,0.1716161300406377,0.38230112949466344,0.5958837300039017,0.07473370259906262,0.5117967332123412,0.28630824372759855,0.1908695652173915,0.5042134831460672,0.5868802106186923,0.11450831478329171,0.29980707395498396,0.5258107974895674,0.36185585477996063,1.1923537908356125,0.07498934810396252,0.517319285572445,0.7598812981437049,0.474056197207378,0.16746152178625626,0.19487525286581242,0.5571340333539221,0.2306695464362849,0.22564724324589114,0.18593615185504742,0.12175914708020352,0.4527972395800459,0.353714981729598,0.6477028767711462,0.0217523744844048,0
77-0041-04,0.24124293785310735,4.260067114093959,0.17226641339190296,0.10994429286655785,0.0804218852999341,0.2881024813630488,0.7389162561576352,0.5567282321899736,0.3991277433877321,0.014049548072870323,0.7168642560758741,0.7512267187252679,0.23533671252715416,0.9189119083332393,0.10280216070222822,0.20879120879120877,0.120000000000001,0.25849828007551423,-0.013005780346820872,0.3877172983756056,0.2758445516891035,0.28657378087397084,-0.13844570252187338,0.33773678141986496,0.46070717779885806,0.6966639289764949,0.06625708884688092,0.4920492366210574,0.7322466854399872,0.5712644693823452,0.008724100327153761,0.3225651180980833,0.037898936170212894,0.6142613774641031,0.11762820512820515,0.03150721302770165,0.48980824399818834,0.5450016605778809,0.00048369004044472065,0.16462128021952027,0.5940985334152982,0.02200867947923124,0.05433149724586894,0.42956403953243383,0.5213786275601758,-0.0819437827536924,0.06546620437684077,0.23894637817497644,0.15640875341930432,0.13704843244390222,0.24989724619810927,0.33279914529914545,0.4526748971193415,0.1554673471316511,0.2332317073170731,0.1955789189917777,0.1639901379356301,0.4619551834523516,0.14787172011661864,-0.009359376816649223,0.29241435562805873,-0.008849557522123908,0.3715228101135517,0.17521731719788647,0.17064315352697096,0.09277408413582279,-0.0007994906948166364,0.17877354506292753,0.21069976930682188,0.13405036726128017,0.41773053011247674,0.1443752290216196,0.37321760694358336,0.3067226890756303,0.36068548387096766,0.5436719307898527,0.10847139731165989,0.6524817795585642,0.5866172454155287,0.010907541542394567,0.2686025408348457,0.6496057347670252,0.0726086956521741,0.5842696629213484,0.6522597630539708,0.45528348828073817,0.3503536977491961,0.768672165083955,0.07422224876097208,0.5628630259073726,0.03962505325948018,0.6386161057178933,0.32908195479227187,0.3501120496466126,0.17981790591805766,0.2757923128792985,0.5150813259213507,0.20323974082073426,0.463675998726333,0.0854184641932701,0.02847104434213721,0.2846420080371983,0.47503045066991473,0.3580936024044655,0.009428026406463785,2
77-0095-01,0.6463276836158194,0.7202181208053691,0.5381692983497566,0.43794377213775454,0.5161502966381015,0.11346914576185518,0.48162182644941254,0.8836118440340077,0.1657287563308948,0.007024774036435165,0.4996443390634261,0.31192950984013085,0.5097755249818969,0.3488930742424071,0.2578775602070673,0.05968541262658909,0.28000000000000114,0.6024252672542589,0.13908959537572252,0.5005699629524081,0.41960883921767866,0.20400569981000632,0.4729799279464747,0.8859166529402075,0.29527122122401384,1.258907270522899,0.08308128544423443,0.5082149083416978,0.14915971018268914,0.9959176460192629,1.088331515812432,0.6445651861133712,0.2420212765957448,0.8691895838403504,0.34919871794871793,0.7413045402247984,0.76340027178016,0.4015277316506145,0.8961164149305851,0.24725363107347303,0.24826556599631133,0.5213887166769994,0.37180771156735126,0.11250188130236305,0.039663387166635755,0.33349213911386366,0.6567373771265953,0.709111678537831,0.14771395076201638,0.2665641080048804,0.45650089053294973,0.13034188034188043,1.0205761316872426,0.04134769870522636,0.16006097560975607,0.6526486049332793,0.10994869061104823,0.31568579167692684,0.6186588921282801,0.34937797930473213,0.10358890701468193,0.1932153392330383,1.116436097017826,0.09135844554286687,0.09681881051175661,0.06799457745756211,0.6057585538101655,0.5506940338429485,0.4002343549745504,0.6565232598810774,1.0957714394191065,0.3094906559179186,0.2120272783632982,0.555672268907563,0.4852822580645162,0.8574238184989639,0.12863394810878398,0.17522710787192153,0.8207179087007415,0.3107797187899445,0.14954627949183297,0.536057347670251,0.6586956521739131,0.4255617977528088,0.6695919262834578,0.4928636899306005,0.30147909967845654,0.8651792462129924,0.2882904400788201,0.7403730907526354,0.2373242437153813,0.31309971187602803,0.2911983836342973,1.0025857610756768,0.02460437892911338,0.3967183636772309,0.14054457484043642,0.4613390928725698,1.2166948343008301,0.15185504745470235,0.16392052338260232,0.3023522481011591,0.3459196102314251,0.719407471017604,4.262636451706332,0
